raw_ip_incoming	raw_ip_outgoing	port_incoming	port_outgoing	protocol	start_time	end_time	num_packets_incoming	size_packets_incoming	num_packets_outgoing	size_packets_outgoing
84.205.206.173	117.46.94.11	2	2	6	2009-05-05 14:39:10	2009-05-05 14:43:29	9966	31268	5297	2372
156.39.22.71	253.60.97.145	21	21	89	2009-05-05 13:53:24	2009-05-05 13:53:50	14290	21425	5283	62161
156.39.22.71	117.46.94.11	21	2	2	2009-05-05 14:10:07	2009-05-05 14:15:07	7631	54205	4984	64522
156.39.22.71	117.46.94.11	21	2	2	2009-05-05 14:15:07	2009-05-05 14:20:07	1555	42317	3027	61341
156.39.22.71	117.46.94.11	21	2	2	2009-05-05 14:20:07	2009-05-05 14:21:22	6751	49796	4176	41576
117.46.94.11	156.39.22.71	21	2	132	2009-05-05 13:43:10	2009-05-05 13:48:10	5591	32370	13474	34680
117.46.94.11	156.39.22.71	21	2	132	2009-05-05 13:48:10	2009-05-05 13:52:27	25870	64601	288	13221
253.60.97.145	156.39.22.71	2	21	1	2009-05-05 14:23:54	2009-05-05 14:28:54	22236	51587	8057	20294
253.60.97.145	156.39.22.71	2	21	1	2009-05-05 14:28:54	2009-05-05 14:32:16	10248	3340	1402	5689
117.46.94.11	156.39.22.71	21	2	6	2009-05-05 14:04:30	2009-05-05 14:06:55	5156	56278	9274	59052
84.205.206.173	117.46.94.11	21	21	132	2009-05-05 13:54:36	2009-05-05 13:59:36	15714	49625	6115	3937
84.205.206.173	117.46.94.11	21	21	132	2009-05-05 13:59:36	2009-05-05 14:04:36	8615	3996	15915	8561
84.205.206.173	117.46.94.11	21	21	132	2009-05-05 14:04:36	2009-05-05 14:09:36	10017	5034	3318	24286
84.205.206.173	117.46.94.11	21	21	132	2009-05-05 14:09:36	2009-05-05 14:14:36	623	28637	22968	38792
84.205.206.173	117.46.94.11	21	21	132	2009-05-05 14:14:36	2009-05-05 14:19:36	9281	39320	12895	25868
84.205.206.173	117.46.94.11	21	21	132	2009-05-05 14:19:36	2009-05-05 14:24:36	8373	12120	28587	3406
84.205.206.173	117.46.94.11	21	21	132	2009-05-05 14:24:36	2009-05-05 14:25:52	5334	18482	10877	43422
117.46.94.11	117.46.94.11	2	21	2	2009-05-05 14:02:03	2009-05-05 14:07:03	6803	43116	668	49042
117.46.94.11	117.46.94.11	2	21	2	2009-05-05 14:07:03	2009-05-05 14:09:25	7813	61849	4367	58242
117.46.94.11	253.60.97.145	2	21	1	2009-05-05 13:56:48	2009-05-05 14:00:15	16063	62990	7985	36023
156.39.22.71	156.39.22.71	21	2	89	2009-05-05 13:49:13	2009-05-05 13:54:13	14640	29472	18044	24853
156.39.22.71	156.39.22.71	21	2	89	2009-05-05 13:54:13	2009-05-05 13:59:13	4009	37040	13490	44504
156.39.22.71	156.39.22.71	21	2	89	2009-05-05 13:59:13	2009-05-05 13:59:53	9117	14839	2012	19498
156.39.22.71	117.46.94.11	2	2	132	2009-05-05 13:45:22	2009-05-05 13:47:53	19286	43882	9563	58436
84.205.206.173	117.46.94.11	2	2	1	2009-05-05 14:22:16	2009-05-05 14:27:16	13806	7168	13801	32923
84.205.206.173	117.46.94.11	2	2	1	2009-05-05 14:27:16	2009-05-05 14:29:36	4195	47974	12874	11485
117.46.94.11	253.60.97.145	2	2	1	2009-05-05 14:08:19	2009-05-05 14:13:19	13079	19923	10449	47789
117.46.94.11	253.60.97.145	2	2	1	2009-05-05 14:13:19	2009-05-05 14:15:12	2251	41819	11577	146
117.46.94.11	117.46.94.11	2	21	89	2009-05-05 14:27:22	2009-05-05 14:32:22	7343	1771	20930	27740
117.46.94.11	117.46.94.11	2	21	89	2009-05-05 14:32:22	2009-05-05 14:37:22	1268	33931	11691	14866
117.46.94.11	117.46.94.11	2	21	89	2009-05-05 14:37:22	2009-05-05 14:42:22	5708	43640	1360	35394
117.46.94.11	117.46.94.11	2	21	89	2009-05-05 14:42:22	2009-05-05 14:42:26	2954	1994	12793	42492
156.39.22.71	84.205.206.173	21	21	89	2009-05-05 13:43:31	2009-05-05 13:43:56	5632	1119	9215	18409
156.39.22.71	84.205.206.173	21	21	17	2009-05-05 14:28:21	2009-05-05 14:33:21	10373	15429	2213	22407
156.39.22.71	84.205.206.173	21	21	17	2009-05-05 14:33:21	2009-05-05 14:35:40	21880	22192	10271	44518
84.205.206.173	253.60.97.145	2	21	17	2009-05-05 14:36:53	2009-05-05 14:41:15	4372	56718	5959	55422
84.205.206.173	117.46.94.11	21	2	2	2009-05-05 14:36:25	2009-05-05 14:41:25	539	23403	13592	33133
84.205.206.173	253.60.97.145	21	2	132	2009-05-05 14:36:55	2009-05-05 14:40:16	14026	11062	11786	5461
84.205.206.173	84.205.206.173	21	2	1	2009-05-05 14:09:31	2009-05-05 14:14:31	6135	14016	1169	23209
84.205.206.173	84.205.206.173	21	2	1	2009-05-05 14:14:31	2009-05-05 14:19:31	3355	41918	11649	58894
84.205.206.173	84.205.206.173	21	2	1	2009-05-05 14:19:31	2009-05-05 14:21:26	3428	40801	12643	58761
156.39.22.71	84.205.206.173	2	2	2	2009-05-05 14:34:37	2009-05-05 14:37:16	1883	38045	12395	59243
84.205.206.173	84.205.206.173	21	21	132	2009-05-05 14:07:08	2009-05-05 14:09:17	19912	53129	552	43389
117.46.94.11	84.205.206.173	2	2	2	2009-05-05 13:45:15	2009-05-05 13:50:15	13511	32896	5755	1487
117.46.94.11	84.205.206.173	2	2	2	2009-05-05 13:50:15	2009-05-05 13:55:15	2991	36393	1026	25252
117.46.94.11	84.205.206.173	2	2	2	2009-05-05 13:55:15	2009-05-05 13:58:30	2662	27544	11731	59263
117.46.94.11	84.205.206.173	2	2	89	2009-05-05 14:01:08	2009-05-05 14:06:08	7585	47466	8979	16410
117.46.94.11	84.205.206.173	2	2	89	2009-05-05 14:06:08	2009-05-05 14:10:40	11907	7366	2874	27218
253.60.97.145	117.46.94.11	2	2	89	2009-05-05 14:34:17	2009-05-05 14:35:02	3181	37036	9880	7709
117.46.94.11	84.205.206.173	2	2	6	2009-05-05 13:48:22	2009-05-05 13:52:17	8936	1548	3751	49082
84.205.206.173	156.39.22.71	2	2	6	2009-05-05 14:05:20	2009-05-05 14:10:20	10689	64007	7542	53005
84.205.206.173	156.39.22.71	2	2	6	2009-05-05 14:10:20	2009-05-05 14:15:20	16128	55451	4463	56500
84.205.206.173	156.39.22.71	2	2	6	2009-05-05 14:15:20	2009-05-05 14:16:23	3823	1836	6849	21437
156.39.22.71	156.39.22.71	21	2	89	2009-05-05 13:45:47	2009-05-05 13:46:37	14230	29408	4819	9285
156.39.22.71	253.60.97.145	21	2	17	2009-05-05 14:26:41	2009-05-05 14:31:41	9610	4926	6510	42081
156.39.22.71	253.60.97.145	21	2	17	2009-05-05 14:31:41	2009-05-05 14:35:06	3888	61229	4202	51404
117.46.94.11	156.39.22.71	21	2	89	2009-05-05 14:22:25	2009-05-05 14:27:25	6361	54468	10012	12279
117.46.94.11	156.39.22.71	21	2	89	2009-05-05 14:27:25	2009-05-05 14:32:25	10238	47611	14068	42964
117.46.94.11	156.39.22.71	21	2	89	2009-05-05 14:32:25	2009-05-05 14:37:25	63	39810	9292	29829
117.46.94.11	156.39.22.71	21	2	89	2009-05-05 14:37:25	2009-05-05 14:42:25	8147	3331	3582	49163
117.46.94.11	156.39.22.71	21	2	89	2009-05-05 14:42:25	2009-05-05 14:47:25	6512	28887	516	36433
117.46.94.11	156.39.22.71	21	2	89	2009-05-05 14:47:25	2009-05-05 14:47:29	3485	49885	10479	60928
84.205.206.173	84.205.206.173	21	21	2	2009-05-05 13:53:08	2009-05-05 13:58:08	1937	5247	5531	63942
84.205.206.173	84.205.206.173	21	21	2	2009-05-05 13:58:08	2009-05-05 14:03:08	9518	10144	7987	10938
84.205.206.173	84.205.206.173	21	21	2	2009-05-05 14:03:08	2009-05-05 14:08:08	6869	53580	1963	19932
84.205.206.173	84.205.206.173	21	21	2	2009-05-05 14:08:08	2009-05-05 14:13:08	4493	13183	6891	33072
84.205.206.173	84.205.206.173	21	21	2	2009-05-05 14:13:08	2009-05-05 14:15:58	19272	20015	121	26066
117.46.94.11	84.205.206.173	2	2	1	2009-05-05 14:23:54	2009-05-05 14:28:54	307	51269	4686	44130
117.46.94.11	84.205.206.173	2	2	1	2009-05-05 14:28:54	2009-05-05 14:33:54	10696	19220	10464	32393
117.46.94.11	84.205.206.173	2	2	1	2009-05-05 14:33:54	2009-05-05 14:35:02	1375	55248	16068	4781
117.46.94.11	84.205.206.173	21	2	1	2009-05-05 14:02:54	2009-05-05 14:07:54	11834	41938	5361	30367
117.46.94.11	84.205.206.173	21	2	1	2009-05-05 14:07:54	2009-05-05 14:12:17	5787	50418	2855	20893
117.46.94.11	117.46.94.11	21	21	89	2009-05-05 13:49:05	2009-05-05 13:49:30	8343	40170	2154	56803
253.60.97.145	84.205.206.173	21	2	2	2009-05-05 13:54:48	2009-05-05 13:56:58	2584	5983	832	43312
117.46.94.11	117.46.94.11	2	2	89	2009-05-05 14:07:36	2009-05-05 14:08:18	8296	1384	14669	63216
84.205.206.173	84.205.206.173	2	21	6	2009-05-05 14:31:10	2009-05-05 14:32:01	3932	54060	2393	9752
117.46.94.11	84.205.206.173	21	21	2	2009-05-05 14:22:46	2009-05-05 14:26:47	4661	64394	10027	44422
117.46.94.11	84.205.206.173	2	21	17	2009-05-05 13:43:42	2009-05-05 13:48:14	7740	54076	9305	4699
117.46.94.11	253.60.97.145	2	21	2	2009-05-05 14:37:38	2009-05-05 14:41:59	12538	62561	7672	23862
117.46.94.11	117.46.94.11	2	21	6	2009-05-05 14:29:48	2009-05-05 14:34:48	8582	51348	7829	33488
117.46.94.11	117.46.94.11	2	21	6	2009-05-05 14:34:48	2009-05-05 14:39:48	4318	49452	7552	23943
117.46.94.11	117.46.94.11	2	21	6	2009-05-05 14:39:48	2009-05-05 14:44:48	3786	50138	3218	8753
117.46.94.11	117.46.94.11	2	21	6	2009-05-05 14:44:48	2009-05-05 14:49:34	12608	30798	20701	57118
84.205.206.173	117.46.94.11	2	2	132	2009-05-05 14:15:09	2009-05-05 14:19:34	6654	36228	1017	17414
156.39.22.71	84.205.206.173	2	2	6	2009-05-05 13:48:20	2009-05-05 13:53:20	19875	23534	4025	33549
156.39.22.71	84.205.206.173	2	2	6	2009-05-05 13:53:20	2009-05-05 13:58:20	7823	30365	18332	12244
156.39.22.71	84.205.206.173	2	2	6	2009-05-05 13:58:20	2009-05-05 14:03:20	1378	55954	10474	51875
156.39.22.71	84.205.206.173	2	2	6	2009-05-05 14:03:20	2009-05-05 14:05:34	8981	12344	3120	65334
253.60.97.145	117.46.94.11	2	21	89	2009-05-05 13:54:18	2009-05-05 13:54:42	5675	3267	7964	42802
84.205.206.173	117.46.94.11	2	2	1	2009-05-05 13:58:23	2009-05-05 14:00:18	13254	60955	2904	11769
84.205.206.173	84.205.206.173	2	2	1	2009-05-05 14:23:21	2009-05-05 14:28:21	4920	63119	7747	13605
84.205.206.173	84.205.206.173	2	2	1	2009-05-05 14:28:21	2009-05-05 14:29:08	10298	2644	9545	14738
253.60.97.145	84.205.206.173	21	21	132	2009-05-05 13:53:51	2009-05-05 13:58:51	9547	62705	4861	62236
253.60.97.145	84.205.206.173	21	21	132	2009-05-05 13:58:51	2009-05-05 13:59:57	1085	15800	7593	46119
117.46.94.11	117.46.94.11	2	2	132	2009-05-05 14:25:43	2009-05-05 14:30:43	8223	32120	803	36387
117.46.94.11	117.46.94.11	2	2	132	2009-05-05 14:30:43	2009-05-05 14:33:41	10315	15835	1902	62966
253.60.97.145	84.205.206.173	2	2	89	2009-05-05 13:50:35	2009-05-05 13:51:53	2741	63695	11875	59845
84.205.206.173	156.39.22.71	21	21	2	2009-05-05 14:34:59	2009-05-05 14:39:46	731	22002	5873	39520
156.39.22.71	84.205.206.173	2	21	1	2009-05-05 13:57:57	2009-05-05 14:01:00	6247	26469	1651	6416
84.205.206.173	84.205.206.173	21	21	132	2009-05-05 14:28:19	2009-05-05 14:33:19	2907	14129	15882	38986
84.205.206.173	84.205.206.173	21	21	132	2009-05-05 14:33:19	2009-05-05 14:38:19	16443	53982	18231	317
84.205.206.173	84.205.206.173	21	21	132	2009-05-05 14:38:19	2009-05-05 14:39:34	988	31657	1007	39046
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 14:26:06	2009-05-05 14:31:06	4121	16144	6592	6934
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 14:31:06	2009-05-05 14:36:06	4227	11632	20605	54168
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 14:36:06	2009-05-05 14:41:06	2570	5607	640	45152
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 14:41:06	2009-05-05 14:46:06	9814	19417	7070	52013
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 14:46:06	2009-05-05 14:51:06	1772	35107	2528	26713
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 14:51:06	2009-05-05 14:56:06	2267	24498	343	31959
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 14:56:06	2009-05-05 15:01:06	5877	6063	5873	30793
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 15:01:06	2009-05-05 15:06:06	8945	13216	3529	57625
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 15:06:06	2009-05-05 15:11:06	530	61951	9528	33186
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 15:11:06	2009-05-05 15:12:22	3222	42514	7272	3556
156.39.22.71	84.205.206.173	21	2	89	2009-05-05 13:50:48	2009-05-05 13:55:48	19555	47037	262	46959
156.39.22.71	84.205.206.173	21	2	89	2009-05-05 13:55:48	2009-05-05 13:59:12	5090	28719	2306	36215
156.39.22.71	117.46.94.11	2	2	6	2009-05-05 14:07:53	2009-05-05 14:12:53	4200	61956	2356	51674
156.39.22.71	117.46.94.11	2	2	6	2009-05-05 14:12:53	2009-05-05 14:17:53	5222	12827	17256	2138
156.39.22.71	117.46.94.11	2	2	6	2009-05-05 14:17:53	2009-05-05 14:22:50	386	42431	10307	23104
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 14:05:49	2009-05-05 14:08:54	8681	48537	6443	27292
84.205.206.173	84.205.206.173	2	21	6	2009-05-05 14:13:37	2009-05-05 14:18:37	4893	42671	4771	8186
84.205.206.173	84.205.206.173	2	21	6	2009-05-05 14:18:37	2009-05-05 14:23:37	11078	51795	1997	56835
84.205.206.173	84.205.206.173	2	21	6	2009-05-05 14:23:37	2009-05-05 14:28:37	594	33748	5908	63354
84.205.206.173	84.205.206.173	2	21	6	2009-05-05 14:28:37	2009-05-05 14:32:23	16367	64086	3638	15709
84.205.206.173	117.46.94.11	2	21	89	2009-05-05 13:49:11	2009-05-05 13:54:11	10950	37299	19244	6238
84.205.206.173	117.46.94.11	2	21	89	2009-05-05 13:54:11	2009-05-05 13:59:11	4041	602	16150	30587
84.205.206.173	117.46.94.11	2	21	89	2009-05-05 13:59:11	2009-05-05 14:04:11	15075	191	3825	5056
84.205.206.173	117.46.94.11	2	21	89	2009-05-05 14:04:11	2009-05-05 14:04:28	3534	3991	632	36629
117.46.94.11	84.205.206.173	2	21	89	2009-05-05 14:25:09	2009-05-05 14:30:09	2659	34513	5967	34832
117.46.94.11	84.205.206.173	2	21	89	2009-05-05 14:30:09	2009-05-05 14:35:08	9760	13352	21364	2468
117.46.94.11	84.205.206.173	2	2	132	2009-05-05 14:11:33	2009-05-05 14:13:10	24241	5856	149	49934
84.205.206.173	253.60.97.145	2	21	6	2009-05-05 14:26:17	2009-05-05 14:30:03	1346	25394	13660	9589
156.39.22.71	84.205.206.173	21	2	17	2009-05-05 14:10:26	2009-05-05 14:15:26	17164	20661	10858	18742
156.39.22.71	84.205.206.173	21	2	17	2009-05-05 14:15:26	2009-05-05 14:20:26	6719	64112	4108	29297
156.39.22.71	84.205.206.173	21	2	17	2009-05-05 14:20:26	2009-05-05 14:25:26	11405	39314	15506	3451
156.39.22.71	84.205.206.173	21	2	17	2009-05-05 14:25:26	2009-05-05 14:28:52	4747	9817	12839	46525
84.205.206.173	117.46.94.11	21	21	2	2009-05-05 13:55:44	2009-05-05 14:00:44	2458	25177	2396	51094
84.205.206.173	117.46.94.11	21	21	2	2009-05-05 14:00:44	2009-05-05 14:05:44	2260	53329	2763	62672
84.205.206.173	117.46.94.11	21	21	2	2009-05-05 14:05:44	2009-05-05 14:10:44	638	41909	8804	13083
84.205.206.173	117.46.94.11	21	21	2	2009-05-05 14:10:44	2009-05-05 14:15:21	2202	7433	6263	51684
84.205.206.173	84.205.206.173	2	2	89	2009-05-05 14:33:58	2009-05-05 14:38:58	4689	450	1509	56982
84.205.206.173	84.205.206.173	2	2	89	2009-05-05 14:38:58	2009-05-05 14:40:28	4559	42263	24	10548
84.205.206.173	117.46.94.11	2	21	17	2009-05-05 14:26:05	2009-05-05 14:31:05	2701	45679	5304	64427
84.205.206.173	117.46.94.11	2	21	17	2009-05-05 14:31:05	2009-05-05 14:36:05	166	23562	94	56133
84.205.206.173	117.46.94.11	2	21	17	2009-05-05 14:36:05	2009-05-05 14:41:05	10185	6472	18077	18184
84.205.206.173	117.46.94.11	2	21	17	2009-05-05 14:41:05	2009-05-05 14:42:40	3926	61675	24695	42461
253.60.97.145	117.46.94.11	2	21	89	2009-05-05 13:52:36	2009-05-05 13:57:36	5999	45704	8207	57917
253.60.97.145	117.46.94.11	2	21	89	2009-05-05 13:57:36	2009-05-05 14:02:36	4501	63986	13794	36473
253.60.97.145	117.46.94.11	2	21	89	2009-05-05 14:02:36	2009-05-05 14:04:45	9019	55694	1873	63874
84.205.206.173	117.46.94.11	2	2	17	2009-05-05 13:54:07	2009-05-05 13:58:54	7442	540	11379	24826
84.205.206.173	84.205.206.173	21	2	6	2009-05-05 14:27:25	2009-05-05 14:32:25	17675	2903	36559	2453
84.205.206.173	84.205.206.173	21	2	6	2009-05-05 14:32:25	2009-05-05 14:37:25	3160	19111	11949	42151
84.205.206.173	84.205.206.173	21	2	6	2009-05-05 14:37:25	2009-05-05 14:41:54	2492	51923	8191	24252
117.46.94.11	84.205.206.173	21	2	2	2009-05-05 14:26:31	2009-05-05 14:26:38	13844	50666	8414	4334
156.39.22.71	117.46.94.11	2	21	6	2009-05-05 14:24:12	2009-05-05 14:29:12	6512	59057	14254	1697
156.39.22.71	117.46.94.11	2	21	6	2009-05-05 14:29:12	2009-05-05 14:34:12	1748	34822	17778	58934
156.39.22.71	117.46.94.11	2	21	6	2009-05-05 14:34:12	2009-05-05 14:39:12	3658	33844	9642	21897
156.39.22.71	117.46.94.11	2	21	6	2009-05-05 14:39:12	2009-05-05 14:44:00	6112	58819	2630	7283
156.39.22.71	117.46.94.11	21	21	6	2009-05-05 14:00:49	2009-05-05 14:03:16	20259	52538	22748	33687
156.39.22.71	84.205.206.173	2	2	89	2009-05-05 14:30:27	2009-05-05 14:34:46	14358	21833	6327	26437
84.205.206.173	84.205.206.173	21	2	89	2009-05-05 14:37:06	2009-05-05 14:39:45	4007	8948	17138	35145
84.205.206.173	156.39.22.71	2	2	17	2009-05-05 14:16:36	2009-05-05 14:21:36	17627	23593	758	22742
84.205.206.173	156.39.22.71	2	2	17	2009-05-05 14:21:36	2009-05-05 14:23:04	19284	57358	12254	9599
156.39.22.71	156.39.22.71	2	2	89	2009-05-05 14:03:07	2009-05-05 14:08:07	1169	5003	4675	8846
156.39.22.71	156.39.22.71	2	2	89	2009-05-05 14:08:07	2009-05-05 14:12:49	2876	4126	2252	21451
84.205.206.173	117.46.94.11	21	21	89	2009-05-05 14:05:58	2009-05-05 14:10:58	11968	34298	13386	34377
84.205.206.173	117.46.94.11	21	21	89	2009-05-05 14:10:58	2009-05-05 14:15:58	3773	18724	4521	6302
84.205.206.173	117.46.94.11	21	21	89	2009-05-05 14:15:58	2009-05-05 14:17:45	15679	52789	1520	24062
156.39.22.71	156.39.22.71	21	2	1	2009-05-05 14:24:58	2009-05-05 14:26:01	9293	10634	4346	12902
84.205.206.173	156.39.22.71	2	21	17	2009-05-05 14:35:13	2009-05-05 14:39:45	6074	14443	6169	27790
253.60.97.145	156.39.22.71	2	2	17	2009-05-05 13:45:43	2009-05-05 13:50:43	4374	7663	21908	46821
185.232.78.150	154.18.210.74	11	53	132	2009-05-07 14:33:45	2009-05-07 14:38:45	15827	50049	11394	25633
185.232.78.150	154.18.210.74	11	53	132	2009-05-07 14:38:45	2009-05-07 14:41:23	3595	46750	15367	34990
182.139.247.57	199.196.161.254	443	2082	17	2009-05-07 14:16:05	2009-05-07 14:21:05	12252	56953	2804	55056
182.139.247.57	199.196.161.254	443	2082	17	2009-05-07 14:21:05	2009-05-07 14:26:05	17643	10403	1039	16840
182.139.247.57	199.196.161.254	443	2082	17	2009-05-07 14:26:05	2009-05-07 14:29:06	10946	23640	2006	22069
219.158.108.151	199.196.161.254	80	80	2	2009-05-07 14:51:46	2009-05-07 14:56:46	26038	38170	17656	11062
219.158.108.151	199.196.161.254	80	80	2	2009-05-07 14:56:46	2009-05-07 14:57:16	2510	33561	1075	13885
95.253.24.158	182.139.247.57	22	110	132	2009-05-07 14:18:05	2009-05-07 14:22:05	4087	38562	2970	24985
112.9.237.142	185.232.78.150	110	11	89	2009-05-07 14:11:41	2009-05-07 14:16:41	119	29172	16325	62494
112.9.237.142	185.232.78.150	110	11	89	2009-05-07 14:16:41	2009-05-07 14:18:33	12562	50400	10284	57711
251.92.237.185	90.128.206.236	53	5432	6	2009-05-07 14:05:56	2009-05-07 14:10:56	18583	27322	12809	56131
251.92.237.185	90.128.206.236	53	5432	6	2009-05-07 14:10:56	2009-05-07 14:15:56	7639	43472	16493	23504
251.92.237.185	90.128.206.236	53	5432	6	2009-05-07 14:15:56	2009-05-07 14:16:26	1070	5051	17198	42037
184.135.192.225	199.196.161.254	80	53	132	2009-05-07 14:19:08	2009-05-07 14:19:14	7556	3643	4610	28314
106.230.55.74	218.31.70.37	11	3306	89	2009-05-07 14:24:54	2009-05-07 14:26:17	1771	31180	18077	49157
181.76.183.197	182.139.247.57	80	24508	89	2009-05-07 14:03:13	2009-05-07 14:08:13	8256	46097	3168	41744
181.76.183.197	182.139.247.57	80	24508	89	2009-05-07 14:08:13	2009-05-07 14:13:13	7776	52139	4427	29299
181.76.183.197	182.139.247.57	80	24508	89	2009-05-07 14:13:13	2009-05-07 14:18:13	11511	39096	1063	26269
181.76.183.197	182.139.247.57	80	24508	89	2009-05-07 14:18:13	2009-05-07 14:21:57	11655	24690	10148	10574
154.242.200.69	195.126.166.121	25	80	2	2009-05-07 14:06:16	2009-05-07 14:11:16	5088	22635	6213	6181
154.242.200.69	195.126.166.121	25	80	2	2009-05-07 14:11:16	2009-05-07 14:12:17	6187	54807	8773	15726
218.31.70.37	251.92.237.185	35549	80	89	2009-05-07 14:40:58	2009-05-07 14:44:56	3571	38905	828	9090
243.166.242.69	195.126.166.121	3306	60570	17	2009-05-07 14:05:45	2009-05-07 14:07:28	5797	3001	3764	53482
19.82.177.190	209.179.192.191	5432	80	132	2009-05-07 14:37:05	2009-05-07 14:42:05	4838	61788	2480	9838
19.82.177.190	209.179.192.191	5432	80	132	2009-05-07 14:42:05	2009-05-07 14:42:44	8166	60061	1226	9348
185.232.78.150	234.247.46.251	5432	53	89	2009-05-07 14:28:50	2009-05-07 14:33:50	6686	56909	119	26096
185.232.78.150	234.247.46.251	5432	53	89	2009-05-07 14:33:50	2009-05-07 14:38:50	18419	49232	11090	19905
185.232.78.150	234.247.46.251	5432	53	89	2009-05-07 14:38:50	2009-05-07 14:41:27	13393	6136	842	51288
83.5.243.62	154.242.200.69	25	22	132	2009-05-07 14:22:57	2009-05-07 14:27:57	5347	54844	2352	43307
83.5.243.62	154.242.200.69	25	22	132	2009-05-07 14:27:57	2009-05-07 14:32:57	9885	13265	12373	55496
83.5.243.62	154.242.200.69	25	22	132	2009-05-07 14:32:57	2009-05-07 14:37:01	6095	6427	1356	58992
106.230.55.74	33.90.53.136	11	2082	132	2009-05-07 14:19:27	2009-05-07 14:20:10	1165	2800	10736	38951
33.90.53.136	26.68.111.87	5432	80	6	2009-05-07 14:20:20	2009-05-07 14:24:06	10848	65339	17136	144
203.179.217.251	191.153.227.103	25	443	1	2009-05-07 14:19:45	2009-05-07 14:24:45	6328	2321	16063	1860
203.179.217.251	191.153.227.103	25	443	1	2009-05-07 14:24:45	2009-05-07 14:29:45	9322	22607	12789	13185
203.179.217.251	191.153.227.103	25	443	1	2009-05-07 14:29:45	2009-05-07 14:33:10	1199	17497	9747	26158
185.232.78.150	251.92.237.185	5432	5432	89	2009-05-07 14:04:19	2009-05-07 14:09:02	18394	5295	6568	40680
10.94.27.130	95.253.24.158	11	15975	6	2009-05-07 14:26:13	2009-05-07 14:26:26	3752	63682	13206	31009
232.113.181.211	35.179.94.196	11	2082	2	2009-05-07 13:59:26	2009-05-07 14:04:26	8083	61389	4826	59735
232.113.181.211	35.179.94.196	11	2082	2	2009-05-07 14:04:26	2009-05-07 14:08:32	9554	1143	6833	46275
254.206.130.119	117.210.1.38	80	22	89	2009-05-07 14:44:45	2009-05-07 14:49:45	9213	46065	6459	26141
254.206.130.119	117.210.1.38	80	22	89	2009-05-07 14:49:45	2009-05-07 14:54:45	1725	46994	2250	2063
254.206.130.119	117.210.1.38	80	22	89	2009-05-07 14:54:45	2009-05-07 14:57:24	10358	26622	6102	63816
226.85.80.1	185.232.78.150	80	62859	132	2009-05-07 14:45:58	2009-05-07 14:50:58	3745	22892	8547	20428
226.85.80.1	185.232.78.150	80	62859	132	2009-05-07 14:50:58	2009-05-07 14:55:58	3499	8083	26272	63178
226.85.80.1	185.232.78.150	80	62859	132	2009-05-07 14:55:58	2009-05-07 14:57:18	1612	61156	702	36333
95.253.24.158	35.179.94.196	53	80	2	2009-05-07 14:30:35	2009-05-07 14:31:27	11665	51436	25654	11307
19.82.177.190	182.139.247.57	25	443	89	2009-05-07 14:23:25	2009-05-07 14:25:44	13275	42862	5821	15629
218.31.70.37	26.68.111.87	26007	27638	2	2009-05-07 14:35:29	2009-05-07 14:38:50	3874	28464	17712	27817
53.207.113.77	83.5.243.62	53	443	1	2009-05-07 14:20:07	2009-05-07 14:22:43	8007	34454	14354	52482
95.253.24.158	199.196.161.254	2082	5432	17	2009-05-07 14:52:45	2009-05-07 14:57:45	2894	61054	20287	45328
95.253.24.158	199.196.161.254	2082	5432	17	2009-05-07 14:57:45	2009-05-07 15:02:45	19528	2243	7637	20344
95.253.24.158	199.196.161.254	2082	5432	17	2009-05-07 15:02:45	2009-05-07 15:07:45	12184	37809	12975	54339
95.253.24.158	199.196.161.254	2082	5432	17	2009-05-07 15:07:45	2009-05-07 15:12:45	9607	10628	13691	39710
95.253.24.158	199.196.161.254	2082	5432	17	2009-05-07 15:12:45	2009-05-07 15:15:41	1816	19635	3530	27413
66.169.166.168	66.169.166.168	110	443	17	2009-05-07 14:14:24	2009-05-07 14:19:24	15358	37554	6367	56924
